created_at,text,User_Location,lang,retweeted,reweet_count
Tue Apr 07 15:18:53 +0000 2020,RT Retiredsars Even when you go to Canada there is nowhere Toronto   ,Nigeria,en,FALSE,73
Tue Apr 07 15:18:52 +0000 2020,RT JamesThorburn Okotoks teen 3D prints dozens of face shields for healthcare workers amid COVID19 outbreak  CBC News ,Japan,en,FALSE,3
Tue Apr 07 15:18:51 +0000 2020,RT sdaparatus Not sure if this is just a US holiday but Im 110 in favour of a little cultural appropriation and celebrating NationalB,Fremont  CA,en,FALSE,2
Tue Apr 07 15:18:51 +0000 2020,RT CBCAlerts A shipment of N95 masks for frontline healthcare workers is expected to arrive in Ontario today after Trump administratio,,en,FALSE,106
Tue Apr 07 15:18:51 +0000 2020,Trinityneo2 cheyamuir fordnation ODSPAction What do you need maybe TorrensJonathan can help If not he may kno ,Ottawa NorOnt  Canada ,en,FALSE,0
Tue Apr 07 15:18:50 +0000 2020,Despues de la cuarentenaUn viajecito a PR otro a Disney FL y Cali Un crucero para celebrar mi aniversario d ,Puerto Rico,es,FALSE,0
Tue Apr 07 15:18:50 +0000 2020,realDonaldTrump You ignored it and praised China at the same time You understand no one believes your constant bl ,None ya business,en,FALSE,0
Tue Apr 07 15:18:50 +0000 2020,RT STYXtheBand Too Much Time On My Hands live at Casino Rama in Ontario Canada 2015 styx styxtheband ,Washington State USA,en,FALSE,15
Tue Apr 07 15:18:50 +0000 2020,Devinbret CamOflage Issues exist in Canada Its tone deaf to suggest otherwise,Toronto  ON  usually ,en,FALSE,0
Tue Apr 07 15:18:49 +0000 2020,We would like to extend our gratitude and appreciation to all Islanders for respecting our temporary Parks Canada c ,Prince Edward Island,en,FALSE,0
Tue Apr 07 15:18:48 +0000 2020, ATENCIN Amigos de Emigra a Canad  Sabias que puedes migrar  bajo el programa Canadian Experience Class ,,es,FALSE,0
Tue Apr 07 15:18:48 +0000 2020,jkenney Shopify Thats a straight up Btch move Selling out hard core How bad are things well Kenny is making ,New Brunswick  Canada,en,FALSE,0
Tue Apr 07 15:18:48 +0000 2020,RT duckerbodog mikerockland wake upthey want us dividedtogether we are strongMy Canada is All of Canadastop this bullshitand,Ottawa  Ontario,en,FALSE,1
Tue Apr 07 15:18:48 +0000 2020,ServiceCanadaE hi i try called service canada about EI but suddenly its hang up and disable to be call again,Indonesia,en,FALSE,0
Tue Apr 07 15:18:47 +0000 2020,RT HonAhmedHussen Today we remember one of the darkest chapters in recent history  the 1994 genocide against the Tutsi in Rwanda On,Ottawa  Ontario,en,FALSE,10
Tue Apr 07 15:18:47 +0000 2020,Chinese telecommunications giant Huawei is quietly flying millions of masks to Canada as health authorities and h ,,en,FALSE,0
Tue Apr 07 15:18:46 +0000 2020,RT colinkorolppc North America needs to become energy independent While Saudi Arabia and Russia try to destroy our industry a revived C,Alberta  Canada,en,FALSE,159
Tue Apr 07 15:18:46 +0000 2020,verscomics bomquando eu tiver dinheiro suficiente na vida pra me estabilizar eu vou sair do brasil e vou ou p ,bolsonaro vai tomar no cu,pt,FALSE,0
Tue Apr 07 15:18:45 +0000 2020,Coronavirus Canadas medical chief finally tells public that masks can help prevent Covid19 spreading  South Chi ,Tokyo,en,FALSE,0
Tue Apr 07 15:18:45 +0000 2020,CANADA WITH BABIES PALA HA HAHAHAHAHAHAHA danvicgm,,tl,FALSE,0
Tue Apr 07 15:18:45 +0000 2020,RT javipons De vdd son un REMEDO de oposicin  lo ms curioso es que AccionNacional la tiene en un cargo interno avsenle a la e,Tabasco  La  capital del mundo,es,FALSE,3
Tue Apr 07 15:18:45 +0000 2020,RT nationalpost With COVID19 clampdown number of asylum seekers at CanadaUS border slows to a trickle ,,en,FALSE,12
Tue Apr 07 15:18:44 +0000 2020,RT CZEdwards  well this will end badly For US3M relies on cellulose fiber from Canadian wood pulp to make these plus hundre,iPhone  41 663357 73 929550,en,FALSE,49
Tue Apr 07 15:18:44 +0000 2020,Trudeau says govt is offering fulltime jobs to military reservists Health Canada is recruiting volunteers to hel ,Ottawa  Ontario,en,FALSE,7
Tue Apr 07 15:18:43 +0000 2020,Ive hosted countless live streamed shows amp summits for this company I hosted the first ever and only live video ga ,Seattle ,en,FALSE,0
Tue Apr 07 15:18:42 +0000 2020,RT javeedsukhera Attention resident doctors of any specialty working in Canada during the COVID19 pandemic Click below to learn more ab,Calgary  Canada,en,FALSE,5
Tue Apr 07 15:18:41 +0000 2020,3M says they will be able to ship needed supplies to Canada from the US,London  Ontario,en,FALSE,0
Tue Apr 07 15:18:41 +0000 2020,Their March break was two weeks earlier than ours and people were coming back  We learned from Quebec said H ,Vancouver  BC  Canada ,en,FALSE,0
Tue Apr 07 15:18:40 +0000 2020,RT DrinkAriZona Rumors confirmed Available in Canada,Hells Kitchen,en,FALSE,17727
Tue Apr 07 15:18:40 +0000 2020,JimWatsonOttawa ,,und,FALSE,0
Tue Apr 07 15:18:39 +0000 2020,App Dingtone is nice for free calls amp texts Canada DancingBrasil,,en,FALSE,0
Tue Apr 07 15:18:39 +0000 2020,RT erinjoslin Come on Canada,,es,FALSE,2
Tue Apr 07 15:18:38 +0000 2020,RT CBCEnt Winnipeg family builds Lego video of Trudeaus COVID19 message to kids  ,,en,FALSE,7
Tue Apr 07 15:18:38 +0000 2020,RT leahanneward Only Jason Kenneys UCP would try to clean up a scandal with someone central to another scandalableg ,Earth  Milky Way Galaxy ,en,FALSE,83
Tue Apr 07 15:18:38 +0000 2020,If you told me 2 weeks ago that Id be buying 13 kilometres of fabric I would have laughed in your faceBut pro ,Canada,en,FALSE,0
Tue Apr 07 15:18:38 +0000 2020,boostmyfuel VincentCrypt46 realDailyWireCanada   ,,es,FALSE,0
Tue Apr 07 15:18:37 +0000 2020,RT RMalmierca Nuevo diferendo entre EEUU y Canada Asunto es que solidariamente gobierno  realDonaldTrump prohibi a su empresa 3M,,es,FALSE,372
Tue Apr 07 15:18:37 +0000 2020,PrivyCouncilCA to Ian Shugart Clerk of Her Majestys Privy Council in Canada07 April 2020Pending Order in Counc ,Montral  Qubec  Lower Canada,en,FALSE,0
Tue Apr 07 15:18:37 +0000 2020,RT NoLore Which is Canadas worst smaller city,Ontario  Canada,en,FALSE,2
Tue Apr 07 15:18:37 +0000 2020,RT CanadianHPCAssn Today is National Caregivers Day on this special day we celebrate the efforts of caregivers Canadian Home Care Assoc,Worldwide,en,FALSE,1
Tue Apr 07 15:18:37 +0000 2020,Point de presse du premier ministre du Canada JustinTrudeau  partir de Rideau Cottage Ottawa  entendre gale ,Qubec,fr,FALSE,0
Tue Apr 07 15:18:37 +0000 2020,brittweets2 EnactusCanada I believe Enactus is the best opportunity to build your strengths amp develop your brand ,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:18:36 +0000 2020,RT CBCNews Its very hard to know exactly why Some parts of it are luck and some parts of it are being prepared  Dr Bonnie Henry,Ottawa  Ontario,en,FALSE,44
Tue Apr 07 15:18:36 +0000 2020,Happy 30th Birthday mertshepard  Excited for the next 30 and more quantined or notAMertica 30yearsyoung ,Calgary  Alberta,en,FALSE,0
Tue Apr 07 15:18:35 +0000 2020,RT TundeTASH If you are going to apply for a Study Visa to Canada after the lockdown heres a StepbyStep guide of how to apply online,Lagos,en,FALSE,1622
Tue Apr 07 15:18:35 +0000 2020,WE LOVE TUESDAYS NEW EPISODE OUT NOW  Podcast Toronto Canada Quarantine US UK Australia TheElephantRoom ,Toronto  Ontario,en,FALSE,1
Tue Apr 07 15:18:35 +0000 2020,Hundreds of thousands ofCanadian applied for The Canadian Emergency Response Benefit CERB yesterdayPlease find o ,,en,FALSE,0
Tue Apr 07 15:18:35 +0000 2020,EnactusCanada For economic   Ive said it from the beginning its not just my goal to put food on the table for ,Halifax  Nova Scotia,en,FALSE,0
Tue Apr 07 15:18:34 +0000 2020,Quibi Downloaded Over 300000 Times On Day One In The US And Canada Versus 4 Million Installs For Disney At La ,    g,en,FALSE,0
Tue Apr 07 15:18:34 +0000 2020,Information from BLGLaw about what Canadas provinces are doing to address price gougingBLGPublication  ,Ottawa,en,FALSE,0
Tue Apr 07 15:18:33 +0000 2020,RT bctqqftc Le BCTQ se joint au Groupe de travail du secteur de la production sur la COVID19 cr  linitiative du CMFFMCFR et de,Montral,fr,FALSE,2
Tue Apr 07 15:18:33 +0000 2020,Im sad because my book wont arrive until next week and all my Check Please stuff is back in Spain while Im quara ,she ella,en,FALSE,0
Tue Apr 07 15:18:33 +0000 2020,RT MercedesGlobal Im working on your questions about the CERB I should have more time this afternoon Its been nonstop journo output,Burlington  Ontario,en,FALSE,3
Tue Apr 07 15:18:33 +0000 2020,RT ceaofficialnews Many of you have a lot of questions about the Canada Emergency Response Benefit and especially about the resources ava,Calgary  Alberta,en,FALSE,4
Tue Apr 07 15:18:33 +0000 2020,100 Cotton Shirt Oxford Plaid Striped ShirtsVisit Russia France Italy Germany ,USA,en,FALSE,0
Tue Apr 07 15:18:31 +0000 2020,LiPeng4BTC Hi Li alongside our dealer network we are working with Kruger Products to deliver the essentials to f ,Canada,en,FALSE,0
Tue Apr 07 15:18:31 +0000 2020,RT CanadianPhotog1 a Shorteared Owl cruising overhead wildlifephotography nature wildlife birding birdphotography Canon wild na,Puppalaguda  Hyderabad ,en,FALSE,6
Tue Apr 07 15:18:29 +0000 2020,RT coronawatch Country breakdown of all confirmed cases of COVID19 USA 311637Spain 130759Italy 124632Germany 96108France 89,,en,FALSE,8
Tue Apr 07 15:18:29 +0000 2020,LaurentianNews Laurentian News ServiceLaurentianNewsSBLeftie News ServiceLeftieNewsCorrupt dish ,Canada,en,FALSE,0
Tue Apr 07 15:18:29 +0000 2020,RT spectatorindex Coronavirus deathsItaly 16523Spain 13169US 10662France 8911UK 5373Iran 3739China 3331Netherlands,Rustenburg,en,FALSE,1279
Tue Apr 07 15:18:27 +0000 2020,RT crazyunlikeafox InterurbanE My favorite dieselhydraulics are the ones GMD made in Canada which also never really caught on with cus,your garden,en,FALSE,3
Tue Apr 07 15:18:27 +0000 2020,RT CCCRF One wonders why is the discussion of this therapeutic measure not allowed in Canada Get in the way of an ability to take adva,,en,FALSE,6
Tue Apr 07 15:18:26 +0000 2020,DavidBrunoca CBCNews False  HK Singapore amp Taiwanbelow Jpn on graph but not included  ridiculous PC dismiss ,,en,FALSE,0
Tue Apr 07 15:18:26 +0000 2020,Their CEO is taking a 30 percent pay cut through 2020 salary increases are canceled for all US and Canada employee ,Madison  WI,en,FALSE,0
Tue Apr 07 15:18:25 +0000 2020,RT HazelEros Why is BC flattening the COVID19 curve while numbers in central Canada surge LorneNystrom,,en,FALSE,19
Tue Apr 07 15:18:25 +0000 2020,RT BCFerrys We are seeking clarification from the Transport Minister regarding the order to cut passengers in half ,USA,en,FALSE,131
Tue Apr 07 15:18:24 +0000 2020,RT NorbertElekes NEW Canada reports 1155 new cases of coronavirus and 52 new deathsA total of 16667 cases and 359 deaths,Surat  India,en,FALSE,137
Tue Apr 07 15:18:24 +0000 2020,NEW Software blog post dropping this Thursday on the MLT website softwaredevelopment database ,Moncton  New Brunswick,en,FALSE,0
Tue Apr 07 15:18:23 +0000 2020,CTVNews This donation should not in any way effect Canadas decision to let this Chinese communist led company joi ,Manitoba  Canada,en,FALSE,0
Tue Apr 07 15:18:22 +0000 2020,RT MccarronTed Honestly How is it this useless govt can continue to allow this to happen STOP THIS TRUDEAU Do your job ,Southern Alberta  ,en,FALSE,12
Tue Apr 07 15:18:22 +0000 2020,For fellow journalists in Canada that might need help with South Asian languages I can also read and write Hindi a ,Toronto Ottawa,en,FALSE,0
Tue Apr 07 15:18:22 +0000 2020,After Pres Trump bans mask exports infuriated Canadians remind US they helped during 911 CBSNews rpts ,Washington  D C ,en,FALSE,0
Tue Apr 07 15:18:21 +0000 2020,RT DCARVSgt To those who wish to protest their right of freedom read this and protest all you like after this pandemic Now is not the,,en,FALSE,48
Tue Apr 07 15:18:21 +0000 2020,RT DurBabushky CBCQueensPark CBCKatie Herb71295950 He48300141 cdlmh PDK4863 ZackSlater54 krisluvsskiing johnjakester lambejo,Calgary  Alberta  Canada,en,FALSE,15
Tue Apr 07 15:18:20 +0000 2020,Air Canada ACDVF  Investment Analysts Weekly Ratings Changes ,Florida  USA,en,FALSE,0
Tue Apr 07 15:18:20 +0000 2020,HighParkBrewery and IntrepidTravel teamed up to donate 1 to local food banks through Food Banks Canada and plan ,,en,FALSE,0
Tue Apr 07 15:18:20 +0000 2020,RT DLeBlancNB Thousands of Canadian businesses have answered the call to provide health care professionals with the support and equipment,Ontario,en,FALSE,1
Tue Apr 07 15:18:19 +0000 2020,cshelleh jinksterz Well Trudeau had to impress his idol in China the dictator Isnt what he is striving to beco ,,en,FALSE,0
Tue Apr 07 15:18:17 +0000 2020,RT LexisNexisCan Now available for preorder Digital Commerce in Canada by Michael Deturbide amp TeresaScassa This new publication offer,uOttawa,en,FALSE,1
Tue Apr 07 15:18:17 +0000 2020,Ottawa reports progress in talks with US over medical supplies as 3M strikes deal to send masks to Canada  CBC N ,,en,FALSE,0
Tue Apr 07 15:18:17 +0000 2020,handsomedan11 We from Canada  A lot of dogs are left handed ,Whitby  Ontario,en,FALSE,0
Tue Apr 07 15:18:17 +0000 2020,fooblued AlyssaMilano PantlessCanuck agounardes Canada has universal health care It doesnt stop pandemics a ,,en,FALSE,0
Tue Apr 07 15:18:16 +0000 2020,RT ArleneDickinson Hoping we can still break 100k raised today alone for CalgaryFoodBank Mayor nenshi kicked off the campaign not even,Calgary  Alberta,en,FALSE,113
Tue Apr 07 15:18:16 +0000 2020,shawolzenl I would not survive,,en,FALSE,0
Tue Apr 07 15:18:16 +0000 2020,MicrosoftAjuda no esqueci eu to em outro pas preciso desse email pra receber retorno at do Itamaraty com ,ela she  infp t ,pt,FALSE,0
Tue Apr 07 15:18:14 +0000 2020,Nigromante2018 FelipeCalderon Exactamente comparar con un pas de 375 millones que actu de manera temprana cont ,,es,FALSE,0
Tue Apr 07 15:18:13 +0000 2020,RT lunatruongtwt MBC ni v V BTStwt to nn Hot Trending worldwide vi video  khuyn khch fan  nh Cc phng tin truyn thng,Sao Thy,vi,FALSE,27
Tue Apr 07 15:18:12 +0000 2020,And taeil banner is from someone in Canada but I FOUND THIS AT THE PARIS NCT CONCERT,superm ,en,FALSE,0
Tue Apr 07 15:18:11 +0000 2020,RT NorbertElekes Coronavirus update Americas USA 30459 new cases Canada 1155 new cases Brazil 775 new cases Chile 344 ne,Surat  India,en,FALSE,200
Tue Apr 07 15:18:11 +0000 2020,And making a note of this idea because I think it helps theoretically AND methodologically shows how useful of a c ,Ottawa  Ontario,en,FALSE,0
Tue Apr 07 15:18:11 +0000 2020,RT chrisrobarts30 stewarththo DrJacobsRad No border closure No tightening of customs No PPE prep Late lockdown Made lots of claims,,en,FALSE,1
Tue Apr 07 15:18:11 +0000 2020,RT CBCManitoba Winnipeg family builds Lego version of prime ministers COVID19 message to kids ,Wpg  MB  Canada,en,FALSE,58
Tue Apr 07 15:18:09 +0000 2020,EEnergyAdams shahneil ckleene Those are going to go way way down  Brazil and Canada will be way down India ,Houston  work  Austin  fun ,en,FALSE,0
Tue Apr 07 15:18:08 +0000 2020,erinbaumber Hi Erin For the CERB eligibility criteria please visit ,Canada,en,FALSE,0
Tue Apr 07 15:18:08 +0000 2020,clouds in a bluesky over parkdale apartment buildingParkdaleBIA toronto canada photo from last year o ,Toronto,en,FALSE,0
Tue Apr 07 15:18:07 +0000 2020,RT HSajwanization Number of covid19 tests performed per million population as of morning of 6th April 2020UAE 222KItaly 114KGerm,,en,FALSE,27
Tue Apr 07 15:18:07 +0000 2020,RT CFLCCA When the government calls on reservists to support Operation LASERLENTUS the CanadianForces has 2 programs to support your d,,en,FALSE,22
Tue Apr 07 15:18:07 +0000 2020,RT ceaofficialnews Calling all upcoming High School Graduates and Post Secondary Students Disability Credit Canada is awarding one lucky,Calgary  Alberta,en,FALSE,7
Tue Apr 07 15:18:06 +0000 2020,RT NatObserver Emissions from oil and gas production are now the largest and fastest growing emissions in Canada Propping up failing fo,Winnipeg  Manitoba,en,FALSE,3
Tue Apr 07 15:18:05 +0000 2020,RT BobWKHamilton My sincere thanks to CanRevAgency employees who are helping Canadians with the Canada Emergency Response Benefit CERB,,en,FALSE,67
Tue Apr 07 15:18:04 +0000 2020,Canadian cruise ship passengers leave Coral Princess in Florida for Toronto amid COVID19 ,Vancouver  British Columbia,en,FALSE,1
Tue Apr 07 15:18:04 +0000 2020,RT kthomasshare The COVID19 crisis is a reminder why supplychain HumanRights due diligence is so important and thats why shareca,,en,FALSE,3
Tue Apr 07 15:18:03 +0000 2020,Pandemic experts in Canada put least weight on recovery stats look to hospitalizations ,Vancouver  British Columbia,en,FALSE,0
Tue Apr 07 15:18:02 +0000 2020,RT ComandoActivo Canad sufriendo el malandreo de su Aliado EEUU Doug Ford premier de Ontario explicando que paso con los suministr,caracas venezuela,es,FALSE,4
Tue Apr 07 15:18:02 +0000 2020,RT sackvillenovasc Nova Scotia records its first death related to COVID19  CBC News ,Halifax  Nova Scotia,en,FALSE,1
Tue Apr 07 15:18:01 +0000 2020,mikerockland wake upthey want us dividedtogether we are strongMy Canada is All of Canadastop this bullsh ,Elmira  ON,en,FALSE,1
Tue Apr 07 15:18:00 +0000 2020,RT OpenCCE Hoping Canadas trusted resource for COVID19 updates  is on your radar DerekAlton richardpietro An,Toronto  Ontario,en,FALSE,2
